Test Epoch:231 Total Step:36192 Loss:1.5164 Acc:0.1112 Token Acc:0.3405 Seq Acc:0.0000
Test Epoch:232 Total Step:36348 Loss:1.5156 Acc:0.1182 Token Acc:0.3410 Seq Acc:0.0000
Test Epoch:233 Total Step:36504 Loss:1.5158 Acc:0.1434 Token Acc:0.3426 Seq Acc:0.0000
Test Epoch:234 Total Step:36660 Loss:1.5159 Acc:0.1130 Token Acc:0.3404 Seq Acc:0.0000
Test Epoch:235 Total Step:36816 Loss:1.5154 Acc:0.1480 Token Acc:0.3403 Seq Acc:0.0000
Test Epoch:236 Total Step:36972 Loss:1.5157 Acc:0.1341 Token Acc:0.3412 Seq Acc:0.0000
Test Epoch:237 Total Step:37128 Loss:1.5154 Acc:0.1112 Token Acc:0.3404 Seq Acc:0.0000
Test Epoch:238 Total Step:37284 Loss:1.5162 Acc:0.1315 Token Acc:0.3418 Seq Acc:0.0000
Test Epoch:239 Total Step:37440 Loss:1.5159 Acc:0.1191 Token Acc:0.3405 Seq Acc:0.0000
Test Epoch:240 Total Step:37596 Loss:1.5153 Acc:0.1271 Token Acc:0.3405 Seq Acc:0.0000
